laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de eventos

'Rango : 'Por tiempo:' (01-29-2025 05:48:48 ... 02-05-2025 06:48:48)
'Filtro :   usuarios = 'Todos los usuarios'  Eventos = 'Todos los eventos'

Marca de tiempo,Evento
02-03-2025 10:46:53,'Abrir proceso
02-03-2025 10:47:15,'receta iniciada en operación 1 (Precalentamiento)
02-03-2025 10:49:53,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 7000 m3/h a 8000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:50:22,'el cambio manual de una operación a la operación 2 (Carga de producto)
02-03-2025 10:50:42,'el cambio manual de una operación a la operación 4 (Granulacion)
02-03-2025 10:50:42,'Cambio de una operación a la operación 4 (Granulacion)
02-03-2025 10:54:19,'el cambio manual de una operación a la operación 5 (Secado)
02-03-2025 10:54:35,'valor cambió  (Operación 5) - Punto Establecido Desde 1500 m3/h a 8000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:54:36,'valor cambió  (Operación 5) - la seguridad Valor Desde 1700 m3/h a 8000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:55:06,'Cambio de una operación a la operación 6 (Descarga)
02-03-2025 10:55:18,'el cambio manual de una operación a la operación 6 (Descarga)
02-03-2025 10:55:18,'Cambio de una operación a la operación 6 (Descarga)
02-03-2025 10:55:35,'valor cambió  (Operación 5) - Punto Establecido Desde 75 °C a 90 °C - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:55:35,'valor cambió  (Operación 5) - la seguridad Valor Desde 60 °C a 90 °C - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:55:44,'el cambio manual de una operación a la operación 5 (Secado)
02-03-2025 10:55:54,'receta detenida en operación 5 (Secado)
02-03-2025 10:55:54,'receta pausada en operación 5 (Secado)
02-03-2025 10:56:42,'el cambio manual de una operación a la operación 1 (Precalentamiento)
02-03-2025 10:57:15,'valor cambió  (Operación 5) - Punto Establecido Desde 8000 m3/h a 2000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:57:15,'valor cambió  (Operación 5) - la seguridad Valor Desde 8000 m3/h a 2000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:57:15,'valor cambió  (Operación 5) - Punto Establecido Desde 90 °C a 70 °C - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:57:15,'valor cambió  (Operación 5) - la seguridad Valor Desde 90 °C a 75 °C - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:57:47,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 8000 m3/h a 7000 m3/h - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 10:57:57,'Cerrar proceso
02-03-2025 14:15:42,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:15:45,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:17:45,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:17:46,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:44,'valor cambió Cabrestante ABAJO - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:45,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:47,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:53,'valor cambió Cabrestante ARRIBA - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:54,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:20:55,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:13,'valor cambió Cabrestante ABAJO - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:15,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:16,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:20,'valor cambió Cabrestante ARRIBA - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:21,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:21:23,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:22:31,'valor cambió Cabrestante ABAJO - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:22:33,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:22:37,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:36:18,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:36:19,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:46:08,'valor cambió MOTOR MOLINO SECO - Mando Desde Apagado a Encendido - por eliecernp (Eliecer Nisperuza Paternina)
02-03-2025 14:47:16,'valor cambió MOTOR MOLINO SECO - Mando Desde Encendido a Apagado - por eliecernp (Eliecer Nisperuza Paternina)
02-04-2025 06:49:47,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 06:49:50,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por linaro (Lina Rios Otalvaro)
02-04-2025 06:51:23,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 06:51:24,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por linaro (Lina Rios Otalvaro)
02-04-2025 06:54:44,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 06:55:09,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 06:55:10,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por linaro (Lina Rios Otalvaro)
02-04-2025 06:56:28,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:00:05,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:00:59,'receta detenida en operación 1 (Precalentamiento)
02-04-2025 07:00:59,'Abrir proceso
02-04-2025 07:01:40,'valor cambió  (Operación 1) - Punto Establecido Desde 2000 m3/h a 8000 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:01:52,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 7000 m3/h a 8000 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:02:34,'valor cambió  (Operación 1) - la seguridad Valor Desde 1500 m3/h a 7500 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:02:38,'receta iniciada en operación 1 (Precalentamiento)
02-04-2025 07:03:11,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 07:10:00,'valor cambió  (Operación 1) - la seguridad Valor Desde 7500 m3/h a 8000 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:10:10,'valor cambió  (Operación 1) - la seguridad Valor Desde 8000 m3/h a 1500 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:10:44,'valor cambió  (Operación 1) - la seguridad Valor Desde 1500 m3/h a 8000 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:11:29,'valor cambió  (Operación 1) - la seguridad Valor Desde 8000 m3/h a 7000 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:12:35,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 50 Pa a 7500 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 07:29:07,'valor cambió  (Operación 1) - la seguridad Valor Desde 7000 m3/h a 7900 m3/h - por linaro (Lina Rios Otalvaro)
02-04-2025 07:29:36,'valor cambió  (Operación 1) - Val. de paso Desde 30 hh:mm:ss a 59 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 07:30:27,'receta detenida en operación 1 (Precalentamiento)
02-04-2025 07:41:49,'receta iniciada en operación 1 (Precalentamiento)
02-04-2025 07:45:24,'receta pausada en operación 1 (Precalentamiento)
02-04-2025 07:45:36,'receta detenida en operación 1 (Precalentamiento)
02-04-2025 07:45:57,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:46:01,'valor cambió Filtros instalados - Mando Desde Sí a No - por linaro (Lina Rios Otalvaro)
02-04-2025 07:46:06,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:47:13,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:47:27,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:47:40,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:47:48,'valor cambió Modo de espera - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 07:47:51,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:00,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:05,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:28,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:30,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:45,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:54,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:48:57,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:49:01,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:49:19,'Cerrar proceso
02-04-2025 07:49:48,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:49:52,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:49:54,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:50:09,'valor cambió Modo de espera - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 07:50:13,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:50:18,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 07:52:48,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 07:52:49,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por linaro (Lina Rios Otalvaro)
02-04-2025 07:55:11,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 07:55:23,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 07:55:24,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por linaro (Lina Rios Otalvaro)
02-04-2025 08:18:03,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 08:18:14,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 08:19:01,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 08:19:07,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 09:42:19,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
02-04-2025 09:42:20,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por juliansg (Julian Salazar Gaviria)
02-04-2025 09:44:44,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
02-04-2025 09:44:45,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por juliansg (Julian Salazar Gaviria)
02-04-2025 09:46:42,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 09:50:46,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:03:30,'valor cambió Control de encendido / apagado - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:03:37,'valor cambió Control de encendido / apagado - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:21:27,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:21:49,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:23:02,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:23:09,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:24:00,'valor cambió Cabrestante ABAJO - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:24:02,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:24:40,'valor cambió Cabrestante ABAJO - Mando Desde Encendido a Apagado - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:24:42,'valor cambió Cabrestante ARRIBA - Mando Desde Apagado a Encendido - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:24:43,'valor cambió REMOVER PISTOLA DE ASPERSION - Mando Desde --- a De acuerdo - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:29:05,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:29:09,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:30:18,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:31:21,'receta detenida en operación 1 (Precalentamiento)
02-04-2025 10:31:21,'Abrir proceso
02-04-2025 10:31:52,'valor cambió  (Operación 1) - Punto Establecido Desde 2000 m3/h a 8000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:31:53,'valor cambió  (Operación 1) - la seguridad Valor Desde 1500 m3/h a 8000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:31:53,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 7000 m3/h a 8000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:32:07,'valor cambió  (Operación 1) - Punto Establecido Desde 70 °C a 90 °C - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:32:07,'valor cambió  (Operación 1) - la seguridad Valor Desde 65 °C a 90 °C - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:32:07,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 80 °C a 90 °C - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:32:11,'receta iniciada en operación 1 (Precalentamiento)
02-04-2025 10:32:51,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 20 hh:mm:ss - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:37:47,'valor cambió  (Operación 1) - Punto Establecido Desde 8000 m3/h a 1500 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:37:47,'valor cambió  (Operación 1) - la seguridad Valor Desde 8000 m3/h a 1500 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:37:47,'valor cambió  (Operación 1) - Límite de alarma máximo Desde 8000 m3/h a 7000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:38:06,'valor cambió  (Operación 1) - Punto Establecido Desde 1500 m3/h a 1000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:38:06,'valor cambió  (Operación 1) - la seguridad Valor Desde 1500 m3/h a 1000 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:38:15,'valor cambió  (Operación 1) - Punto Establecido Desde 1000 m3/h a 800 m3/h - por juliansg (Julian Salazar Gaviria)
02-04-2025 10:38:15,'valor cambió  (Operación 1) - la seguridad Valor Desde 1000 m3/h a 800 m3/h - por juliansg (Julian Salazar Gaviria)
